Count,Name,Author,BLDG_CH,BLDG_LET_1,BLDG_LETTE,BLDG_NUM,BLDG_NUM_2,BLDG_TYPE,Block Unit,CITY_CODE,Color,Comments,Drawing Revision Number,EdgeStyleId,FaceStyleId,File Accessed,File Created,File Last Saved By,File Location,File Modified,File Name,File Size,Hyperlink,Hyperlink Base,Keywords,Layer,Linetype,Linetype Scale,Lineweight,NUM_APTS_C,NUM_BUSNS_,NUM_ENTR,NUM_FLOORS,Plot Style,Position X,Position Y,Position Z,Rotation,Scale X,Scale Y,Scale Z,STREET_C_1,STREET_COD,STRT_TYPE,Subject,Title,Total Editing Time,Unit Factor,VisualStyleId,NAME1,Closed,Fit/Smooth,Length,Material,Constant,Height,Invisible,Lock Position,Obliquing,Preset,Prompt,Style,Tag,Value,Verify,Width Factor,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Thickness,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Contents,ContentsRTF,Position X1,Position Y1,Position Z1,ShowBorders,Width,Global Width
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,53.1175,ByLayer,,,,,,,,,,,,,97.0064,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,110.4069,ByLayer,,,,,,,,,,,,,740.2417,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,166.5768,ByLayer,,,,,,,,,,,,,1679.5175,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,172.1567,ByLayer,,,,,,,,,,,,,1616.4095,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,17.6881,ByLayer,,,,,,,,,,,,,14.4228,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,99.5851,ByLayer,,,,,,,,,,,,,538.3403,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,169.5925,ByLayer,,,,,,,,,,,,,1545.3667,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,137.0395,ByLayer,,,,,,,,,,,,,1136.2331,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,191.3650,ByLayer,,,,,,,,,,,,,2081.5718,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,99.8390,ByLayer,,,,,,,,,,,,,509.2576,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,99.6677,ByLayer,,,,,,,,,,,,,504.3869,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,99.6234,ByLayer,,,,,,,,,,,,,511.7436,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,97.9518,ByLayer,,,,,,,,,,,,,484.2796,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,95.7270,ByLayer,,,,,,,,,,,,,469.4871,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,128.4691,ByLayer,,,,,,,,,,,,,1015.6705,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,431.5591,ByLayer,,,,,,,,,,,,,1497.4019,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,145.1789,ByLayer,,,,,,,,,,,,,1314.9048,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,100.3620,ByLayer,,,,,,,,,,,,,629.1326,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,Polyline,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot lines,Continuous,1.0000,ByLayer,,,,,Color_160,,,,,,,,,,,,,16,,(0),,-1,,67.4108,ByLayer,,,,,,,,,,,,,85.1269,,,,,,,0.0000,,,,,,,,,,,,,,,,,,0.6500
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;227,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 227\par }",179870.9950,654524.0199,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;208,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 208\par }",179845.2035,654528.4389,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;222,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 222\par }",179887.2373,654504.2655,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;228,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 228\par }",179899.3951,654573.4553,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;185,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 185\par }",179912.0717,654523.4760,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;238,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 238\par }",179877.2881,654683.6803,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;237,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 237\par }",179856.3521,654680.0833,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;183,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 183\par }",179973.6724,654586.1902,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;229,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 229\par }",179855.1955,654536.9179,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;239,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 239\par }",179974.8201,654651.9498,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;282,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 282\par }",180013.7538,654567.3285,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;285,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 285\par }",179996.4302,654550.5636,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;283,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 283\par }",179999.4849,654567.4706,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;230,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 230\par }",179939.6227,654589.4614,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;284,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 284\par }",179985.2296,654566.6496,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;294,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 294\par }",179987.8138,654503.3662,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;293,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 293\par }",179966.4606,654503.0924,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;291,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 291\par }",179969.8665,654532.4762,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;289,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 289\par }",179999.9624,654534.1830,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;290,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 290\par }",179987.2314,654533.8756,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;176,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 176\par }",179968.0982,654333.3974,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;177,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 177\par }",179961.4342,654321.1329,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;174,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 174\par }",179981.9472,654358.2012,0.0000,0,4.3657,
1,MText,,,,,,,,,,"35,35,255",,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,chelkot numbers,ByLayer,1.0000,ByLayer,,,,,Color_160,,,,0,,,,,,,,,16,,(0),,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\fMS Shell Dlg 2|i0|b0;\H1.98443;175,"{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial;}{\f1\fnil\fcharset1 MS Shell Dlg 2;}}
{\colortbl\red255\green35\blue35;}
\pard\plain\f0\cf0\fs48 \f1 \b0 \i0 \fs477 175\par }",179974.9462,654345.7459,0.0000,0,4.3657,
