Count,Name,BLDG_CH,BLDG_NUM,CITY_CODE,Layer,NUM_APTS_C,NUM_FLOORS,Position X,Position Y,Position Z,STREET_COD,STRT_TYPE,Closed,Length,Area
1,2206,םירוגמ,1,8300,2206,1,2,179956.1346,654263.8502,0.0000,106,18,,,
1,2206,םירוגמ,20,8300,2206,1,1,179927.3526,654259.8475,0.0000,107,18,,,
1,2206,םירוגמ,16,8300,2206,1,1,179980.6142,654254.5107,0.0000,107,18,,,
1,2206,םירוגמ,20,8300,2206,1,1,179918.4509,654262.6642,0.0000,107,18,,,
1,2206,םירוגמ,8,8300,2206,1,1,180093.3682,654485.9836,0.0000,140,18,,,
1,2206,םירוגמ,10,8300,2206,1,1,180087.4268,654487.4738,0.0000,140,18,,,
1,2206,םירוגמ,4,8300,2206,1,1,180105.1317,654484.8795,0.0000,140,18,,,
1,2206,םירוגמ,12,8300,2206,1,1,180138.5823,654531.6319,0.0000,103,18,,,
1,2206,םירוגמ,6,8300,2206,1,1,180098.7478,654488.3294,0.0000,140,18,,,
1,2206,םירוגמ,18,8300,2206,1,1,180062.3144,654486.5320,0.0000,140,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180358.9805,654730.5872,0.0000,127,18,,,
1,2206,םירוגמ,16,8300,2206,1,1,180067.6492,654491.4527,0.0000,140,18,,,
1,2206,םירוגמ,12,8300,2206,1,1,180079.1333,654486.7671,0.0000,140,18,,,
1,2206,םירוגמ,14,8300,2206,1,2,180073.9308,654481.6395,0.0000,140,18,,,
1,2206,םירוגמ,38,8300,2206,4,2,180036.2025,654405.1862,0.0000,108,18,,,
1,2206,םירוגמ,7,8300,2206,6,3,180334.6384,654586.6281,0.0000,121,18,,,
1,2206,םירוגמ,7,8300,2206,6,3,180343.8921,654587.0498,0.0000,121,18,,,
1,2206,םירוגמ,7,8300,2206,6,3,180320.9283,654586.8618,0.0000,121,18,,,
1,2206,םירוגמ,1,8300,2206,6,3,180381.5862,654704.3622,0.0000,127,18,,,
1,2206,םירוגמ,14,8300,2206,6,3,180291.9411,654505.4216,0.0000,105,18,,,
1,2206,םירוגמ,7,8300,2206,6,3,180356.6917,654586.2975,0.0000,121,18,,,
1,2206,םירוגמ,4,8300,2206,4,4,180350.1063,654402.0952,0.0000,135,18,,,
1,2206,םירוגמ,4,8300,2206,4,4,180348.3610,654412.4251,0.0000,135,18,,,
1,2206,םירוגמ,8,8300,2206,12,3,180271.5182,654401.5648,0.0000,105,18,,,
1,2206,םירוגמ,6,8300,2206,1,1,180100.3797,654670.6611,0.0000,109,18,,,
1,2206,םירוגמ,6,8300,2206,12,4,180307.4575,654399.3713,0.0000,135,18,,,
1,2206,םירוגמ,1,8300,2206,6,3,180351.1877,654704.4621,0.0000,127,18,,,
1,2206,םירוגמ,1,8300,2206,6,3,180366.3870,654704.0624,0.0000,127,18,,,
1,2206,םירוגמ,4,8300,2206,8,4,180350.3749,654419.8036,0.0000,135,18,,,
1,2206,םירוגמ,9,8300,2206,4,2,180150.3251,654552.2159,0.0000,130,18,,,
1,2206,םירוגמ,16,8300,2206,1,2,180141.7459,654566.5029,0.0000,103,18,,,
1,2206,םירוגמ,8,8300,2206,6,3,180199.1431,654591.4824,0.0000,130,18,,,
1,2206,םירוגמ,12,8300,2206,6,3,180197.1432,654567.7019,0.0000,130,18,,,
1,2206,םירוגמ,10,8300,2206,6,3,180196.8432,654579.4922,0.0000,130,18,,,
1,2206,םירוגמ,21,8300,2206,1,2,180013.0127,654533.7215,0.0000,137,18,,,
1,2206,םירוגמ,19,8300,2206,1,2,180017.5748,654534.5839,0.0000,137,18,,,
1,2206,םירוגמ,23,8300,2206,1,2,180007.3409,654529.5325,0.0000,137,18,,,
1,2206,םירוגמ,16,8300,2206,1,2,180144.2460,654571.8212,0.0000,103,18,,,
1,2206,םירוגמ,10,8300,2206,6,3,180197.4510,654746.2866,0.0000,114,18,,,
1,2206,םירוגמ,18,8300,2206,1,2,180062.4880,654544.7566,0.0000,137,18,,,
1,2206,םירוגמ,8,8300,2206,1,2,180089.4967,654561.7959,0.0000,103,18,,,
1,2206,םירוגמ,16,8300,2206,1,2,180067.9404,654556.6714,0.0000,137,18,,,
1,2206,םירוגמ,14,8300,2206,6,3,180291.5646,654521.4087,0.0000,105,18,,,
1,2206,םירוגמ,14,8300,2206,1,2,180073.5712,654547.4887,0.0000,137,18,,,
1,2206,םירוגמ,4,8300,2206,1,2,180105.5290,654547.4107,0.0000,137,18,,,
1,2206,םירוגמ,2,8300,2206,1,2,180111.0912,654547.9556,0.0000,137,18,,,
1,2206,םירוגמ,6,8300,2206,1,2,180100.1849,654547.3017,0.0000,137,18,,,
1,2206,םירוגמ,10,8300,2206,1,2,180087.8608,654550.6801,0.0000,137,18,,,
1,2206,םירוגמ,8,8300,2206,1,2,180094.0774,654546.4299,0.0000,137,18,,,
1,2206,םירוגמ,25,8300,2206,1,2,180112.7310,654670.0660,0.0000,103,18,,,
1,2206,םירוגמ,9,8300,2206,4,2,180038.1684,654454.6354,0.0000,140,18,,,
1,2206,םירוגמ,18,8300,2206,1,1,179939.9150,654256.3761,0.0000,106,18,,,
1,2206,םירוגמ,22,8300,2206,2,2,180140.1558,654623.2462,0.0000,103,18,,,
1,2206,םירוגמ,22,8300,2206,2,2,180143.5556,654635.3363,0.0000,103,18,,,
1,2206,םירוגמ,15,8300,2206,2,2,180153.6468,654615.5206,0.0000,130,18,,,
1,2206,םירוגמ,18,8300,2206,2,2,180145.1460,654598.2994,0.0000,103,18,,,
1,2206,םירוגמ,15,8300,2206,2,2,180164.9491,654615.7357,0.0000,130,18,,,
1,2206,םירוגמ,26,8300,2206,4,2,180145.5431,654680.4601,0.0000,103,18,,,
1,2206,םירוגמ,26,8300,2206,4,2,180162.7422,654678.2619,0.0000,103,18,,,
1,2206,םירוגמ,24,8300,2206,2,2,180144.6555,654646.8268,0.0000,103,18,,,
1,2206,םירוגמ,24,8300,2206,2,2,180143.7556,654658.0176,0.0000,103,18,,,
1,2206,םירוגמ,4,8300,2206,1,2,179866.8044,654497.4738,0.0000,101,18,,,
1,2206,םירוגמ,4,8300,2206,1,2,179872.6181,654497.4161,0.0000,101,18,,,
1,2206,םירוגמ,4,8300,2206,1,2,179858.4029,654496.8243,0.0000,101,18,,,
1,2206,םירוגמ,18,8300,2206,1,1,179946.7878,654256.4379,0.0000,106,18,,,
1,2206,םירוגמ,18,8300,2206,1,1,179943.5523,654273.2922,0.0000,106,18,,,
1,2206,םירוגמ,18,8300,2206,1,2,180143.9460,654584.6107,0.0000,103,18,,,
1,2206,םירוגמ,18,8300,2206,1,2,180143.5460,654591.8048,0.0000,103,18,,,
1,2206,םירוגמ,16,8300,2206,2,2,180144.6460,654577.7164,0.0000,103,18,,,
1,2206,םירוגמ,4,8300,2206,1,2,179880.8917,654495.8356,0.0000,101,18,,,
1,2206,םירוגמ,12,8300,2206,1,1,180383.1774,654219.8846,0.0000,135,18,,,
1,2206,םירוגמ,26,8300,2206,1,2,180011.7252,654567.4009,0.0000,137,18,,,
1,2206,םירוגמ,24,8300,2206,1,2,180017.3275,654569.0803,0.0000,137,18,,,
1,2206,םירוגמ,28,8300,2206,1,2,180006.1229,654568.3805,0.0000,137,18,,,
1,2206,םירוגמ,14,8300,2206,23,6,180009.6354,654597.2807,0.0000,104,18,,,
1,2206,םירוגמ,12,8300,2206,1,2,180079.2979,654541.5050,0.0000,137,18,,,
1,2206,םירוגמ,22,8300,2206,1,2,180023.9102,654569.5001,0.0000,137,18,,,
1,2206,םירוגמ,13,8300,2206,1,2,180164.0448,654573.1974,0.0000,130,18,,,
1,2206,םירוגמ,13,8300,2206,1,2,180162.1449,654580.3915,0.0000,130,18,,,
1,2206,םירוגמ,17,8300,2206,1,2,180161.5934,654630.2298,0.0000,130,18,,,
1,2206,םירוגמ,17,8300,2206,1,2,180166.6963,654648.3821,0.0000,130,18,,,
1,2206,םירוגמ,17,8300,2206,1,2,180162.7160,654640.6316,0.0000,130,18,,,
1,2206,םירוגמ,5,8300,2206,1,2,180089.4573,654641.7126,0.0000,136,18,,,
1,2206,םירוגמ,1,8300,2206,1,1,180111.0720,654633.0325,0.0000,109,18,,,
1,2206,םירוגמ,13,8300,2206,1,2,180165.2447,654587.4857,0.0000,130,18,,,
1,2206,םירוגמ,13,8300,2206,1,2,180164.0448,654594.8796,0.0000,130,18,,,
1,2206,םירוגמ,22,8300,2206,8,3,180325.8748,654735.1847,0.0000,105,18,,,
1,2206,םירוגמ,22,8300,2206,8,3,180326.3748,654721.7957,0.0000,105,18,,,
1,2206,םירוגמ,22,8300,2206,8,3,180324.5749,654748.9734,0.0000,105,18,,,
1,2206,םירוגמ,18,8300,2206,8,3,180306.2530,654637.7844,0.0000,105,18,,,
1,2206,םירוגמ,18,8300,2206,8,3,180304.7472,654652.6430,0.0000,105,18,,,
1,2206,םירוגמ,40,8300,2206,4,2,180016.4008,654419.4763,0.0000,108,18,,,
1,2206,םירוגמ,38,8300,2206,1,2,180046.2408,654426.6214,0.0000,108,18,,,
1,2206,םירוגמ,40,8300,2206,4,2,180011.0379,654410.1328,0.0000,108,18,,,
1,2206,םירוגמ,22,8300,2206,8,3,180323.5750,654708.5066,0.0000,105,18,,,
1,2206,םירוגמ,1,8300,2206,1,1,180358.3449,654507.5533,0.0000,121,18,,,
1,2206,םירוגמ,12,8300,2206,1,2,180078.8201,654548.6907,0.0000,137,18,,,
1,2206,םירוגמ,12,8300,2206,1,2,180078.8201,654557.4322,0.0000,137,18,,,
1,2206,םירוגמ,18,8300,2206,8,3,180308.5117,654607.5030,0.0000,105,18,,,
1,2206,םירוגמ,18,8300,2206,8,3,180304.9354,654626.6875,0.0000,105,18,,,
1,2206,םירוגמ,16,8300,2206,16,4,180296.4642,654573.4316,0.0000,105,18,,,
1,2206,םירוגמ,14,8300,2206,6,3,180291.9411,654534.7626,0.0000,105,18,,,
1,2206,םירוגמ,14,8300,2206,6,3,180292.5057,654549.4332,0.0000,105,18,,,
1,2206,םירוגמ,17,8300,2206,1,2,180162.9201,654657.1523,0.0000,130,18,,,
1,2206,םירוגמ,13,8300,2206,4,2,180204.5677,654451.3252,0.0000,105,18,,,
1,2206,םירוגמ,13,8300,2206,4,2,180221.4788,654447.2726,0.0000,105,18,,,
1,2206,םירוגמ,11,8300,2206,4,2,180218.6974,654424.7464,0.0000,105,18,,,
1,2206,םירוגמ,3,8300,2206,1,1,180111.8563,654645.7649,0.0000,109,18,,,
1,2206,םירוגמ,11,8300,2206,4,2,180199.4720,654425.2730,0.0000,105,18,,,
1,2206,םירוגמ,17,8300,2206,6,3,180197.9880,654500.2475,0.0000,105,18,,,
1,2206,םירוגמ,20,8300,2206,1,2,180055.9035,654505.9771,0.0000,140,18,,,
1,2206,םירוגמ,15,8300,2206,6,3,180226.6324,654475.4352,0.0000,105,18,,,
1,2206,םירוגמ,15,8300,2206,6,3,180194.5485,654477.9859,0.0000,105,18,,,
1,2206,םירוגמ,15,8300,2206,6,3,180210.1913,654475.6915,0.0000,105,18,,,
1,2206,םירוגמ,3,8300,2206,1,2,180105.2472,654572.0283,0.0000,141,18,,,
1,2206,םירוגמ,10,8300,2206,1,1,180088.5351,654609.8811,0.0000,141,18,,,
1,2206,םירוגמ,5,8300,2206,1,2,180099.4602,654578.6557,0.0000,141,18,,,
1,2206,םירוגמ,17,8300,2206,1,2,180025.2194,654535.0767,0.0000,137,18,,,
1,2206,םירוגמ,7,8300,2206,1,2,180094.5614,654580.7546,0.0000,141,18,,,
1,2206,םירוגמ,4,8300,2206,1,1,180106.1823,654609.6012,0.0000,141,18,,,
1,2206,םירוגמירוביצ,21,8300,2206,1,1,180086.9944,654619.8175,0.0000,103,44,,,
1,2206,םירוגמ,6,8300,2206,1,1,180100.0198,654622.6165,0.0000,141,18,,,
1,2206,םירוגמ,8,8300,2206,1,1,180095.1178,654609.3213,0.0000,141,18,,,
1,2206,םירוגמ,2,8300,2206,1,3,180111.7846,654612.5402,0.0000,141,18,,,
1,2206,םירוגמ,17,8300,2206,6,3,180213.7743,654500.5343,0.0000,105,18,,,
1,2206,םירוגמ,17,8300,2206,6,3,180232.7074,654500.1088,0.0000,105,18,,,
1,2206,םירוגמ,26,8300,2206,1,1,180134.2436,654689.9523,0.0000,103,18,,,
1,2206,םירוגמ,3,8300,2206,1,1,180103.6827,654518.2229,0.0000,137,18,,,
1,2206,םירוגמ,19,8300,2206,6,3,180237.3803,654521.9563,0.0000,105,18,,,
1,2206,םירוגמ,19,8300,2206,6,3,180204.8766,654523.9086,0.0000,105,18,,,
1,2206,םירוגמ,19,8300,2206,6,3,180219.8018,654523.6218,0.0000,105,18,,,
1,2206,םירוגמ,28,8300,2206,1,1,180032.3671,654510.0253,0.0000,140,18,,,
1,2206,םירוגמ,15,8300,2206,1,1,180063.0922,654520.7091,0.0000,137,18,,,
1,2206,םירוגמ,26,8300,2206,1,2,180038.2639,654505.7381,0.0000,140,18,,,
1,2206,םירוגמ,22,8300,2206,1,1,180049.5316,654504.0371,0.0000,140,18,,,
1,2206,םירוגמ,24,8300,2206,1,1,180043.4519,654513.7570,0.0000,140,18,,,
1,2206,םירוגמ,7,8300,2206,1,1,180085.4319,654520.3727,0.0000,137,18,,,
1,2206,םירוגמ,5,8300,2206,1,1,180095.2711,654517.8977,0.0000,137,18,,,
1,2206,םירוגמ,9,8300,2206,1,1,180079.2892,654515.6637,0.0000,137,18,,,
1,2206,םירוגמ,13,8300,2206,1,2,180068.3577,654517.0973,0.0000,137,18,,,
1,2206,םירוגמ,11,8300,2206,1,2,180073.3605,654519.3230,0.0000,137,18,,,
